,name,phone,location
4749,해올동물병원,064-732-2660,제주특별자치도 제주시 조천읍 교래리
4750,해옴동물병원,051-271-8119,부산광역시 강서구 명지동
4751,해와달동물병원,431-7580,인천광역시 남동구 논현동
4752,해운대 24시 동물의료원,,부산광역시 해운대구 좌동
4753,해운대 플러스동물병원,915-8275,부산광역시 해운대구 좌동
4754,해운대동물메디컬센터,051-702-8275,부산광역시 해운대구 좌동
4755,해운대조은동물병원,746-7775,부산광역시 해운대구 우동
4756,해원이네동물병원,,전라북도 익산시 여산면 여산리
4757,해조동물병원(산업동물 출장진료 전문동물병원),,경상남도 김해시 부원동
4758,해태동물병원,427-5685,
4759,해피동물병원,954-4306,광주광역시 광산구 신가동
4760,해피동물병원,032)439-8822,인천광역시 남동구 논현동
4761,해피동물병원,287-7275,경기도 용인시 기흥구 마북동
4762,해피동물병원,521-7573,경기도 남양주시 와부읍 도곡리
4763,해피동물병원,2619-7533,서울특별시 구로구 고척동
4764,해피올동물병원,542-9482,경기도 포천시 소흘읍 송우리
4765,해피트리 동물병원,043-537-1722,
4766,햇빛 동물병원,676-7584,경기도 부천시 삼정동
4767,햇빛동물병원,528-7545,경기도 남양주시 별내동
4768,햇살가득동물병원,044-865-7975,세종특별자치시  도담동
4769,햇살동물병원,793-8275,경기도 하남시 덕풍동
4770,햇살동물병원,0262720075,서울특별시 서대문구 남가좌동
4771,햇살동물병원,2690-5673,서울특별시 양천구 신월동
4772,햇살아래 동물병원,025750750,서울특별시 서초구 우면동
4773,행담 동물병원,,충청남도 당진군 당진읍 읍내리
4774,행담 동물병원,352-8575,충청남도 당진시 읍내동
4775,행복나눔동물병원,398-9975,경기도 군포시 당동
4776,행복동물병원,,대구광역시 동구 효목동
4777,행복동물병원,031-334-7580,경기도 용인시 처인구 모현읍 왕산리
4778,행복드림 동물병원,033-744-7585,강원도 원주시 단계동
4779,행복드림 동물병원,,부산광역시 해운대구 반여동
4780,행복드림 동물병원,822-8675,대전광역시 유성구 지족동
4781,행복사랑동물병원,031-255-7975,경기도 수원시 장안구 조원동
4782,행복을찾는동물병원,,전라북도 김제시 서암동
4783,행복이 있는 동물병원,02-433-3387,서울특별시 중랑구 신내동
4784,행복이 있는 동물병원 (정자점),031-718-8276,경기도 성남시 분당구 정자동
4785,행복이있는동물병원,714-8275,경기도 성남시 분당구 금곡동
4786,행복플러스동물병원,031-949-1275,경기도 파주시 와동동
4787,행복한 동물병원,02-302-7502,서울특별시 마포구 성산동
4788,행복한 동물병원,636-7582,경기도 이천시 진리동
4789,행복한 동물병원,,경상북도 경산시 옥산동
4790,행복한 동물병원,244-0090,전라북도 전주시 덕진구 인후동1가
4791,행복한 동물병원,936-1075,대전광역시 유성구 송강동
4792,행복한 동물병원,469-7588,인천광역시 남동구 만수동
4793,행복한 우리아이 동물병원,024247552,서울특별시 송파구 삼전동
4794,행복한고양이동물병원,031-946-0805,경기도 파주시 와동동
4795,행복한동물병원,031-957-0075,경기도 파주시 금촌동
4796,행복한동물병원,324-3004,경기도 부천시 상동
4797,행복한동물병원,996-8275,서울특별시 도봉구 창동
4798,행복한동물병원,,충청북도 청주시 흥덕구 복대동
4799,행복한동물병원,2655-2258,서울특별시 양천구 목동
4800,행복한동물병원,031-557-7588,경기도 구리시 수택동
4801,행복한동물병원,915-7582,서울특별시 성북구 장위동
4802,행복한동물병원,,경상북도 문경시 모전동
4803,행복한동물병원,742-7425,제주특별자치도 제주시 오라삼동
4804,행복한동물병원,02-887-7179,서울특별시 관악구 봉천동
4805,행복한동물병원,363-7593,부산광역시 북구 화명동
4806,행복한동물병원,,경기도 안성시 영동
4807,행복한동물병원,055-757-6119,경상남도 진주시 호탄동
4808,행복한동물병원,,충청북도 청주시 흥덕구 복대동
4809,행복한동물병원,,경상남도 진주시 호탄동
4810,행복한세상동물병원,2645-7582,서울특별시 양천구 목동
4811,행복한종합동물병원,648-7533,강원도 강릉시 옥천동
4812,행신동물병원,031-971-5534,경기도 고양시 덕양구 행신동
4813,행신동물의료센터,031-944-7587,경기도 고양시 덕양구 행신동
4814,향남메디동물병원,359-8275,경기도 화성시 향남읍 행정리
4815,허동물병원,752-7535,대구광역시 수성구 수성동2가
4816,허브 동물병원,414-9075,경기도 안산시 단원구 와동
4817,허브동물병원,0267347500,서울특별시 구로구 구로동
4818,헤아림동물병원,051-555-1125,부산광역시 동래구 낙민동
4819,헤이븐동물병원,02-532-5119,서울특별시 서초구 방배동
4820,헬로동물병원,051-627-1275,부산광역시 남구 용호동
4821,헬로우 동물병원,02-333-7750,서울특별시 서대문구 연희동
4822,헬로우동물병원,592-5930,대구광역시 달서구 용산동
4823,헬리오동물병원,,서울특별시 송파구 가락동
4824,헬릭스동물메디컬센터,02-2135-9119,서울특별시 서초구 반포동
4825,헬릭스동물메디컬센터,031-978-7575,경기도 고양시 덕양구 행신동
4826,헬릭스동물메디컬센터 송파분원,,서울특별시 송파구 삼전동
4827,헬릭스동물심장수술센터,02-6965-7502,서울특별시 중구 을지로5가
4828,헬릭스동물암센터,02-6956-7502,서울특별시 중구 을지로5가
4829,혁신동물병원,0632295333,전라북도 전주시 덕진구 중동
4830,혁신동물의료센터,055-794-1030,경상남도 진주시 충무공동
4831,현 동물병원,,
4832,현대 동물 병원,673-1523,충청남도 태안군 안면읍 승언리
4833,현대 동물병원,718-7282,경기도 성남시 분당구 구미동
4834,현대 동물병원,063-351-3050,전라북도 장수군 장수읍 장수리
4835,현대 동물병원,429-0975,경기도 의왕시 오전동
4836,현대가축병원,033-434-3926,강원도 홍천군 홍천읍 신장대리
4837,현대가축병원,033-563-0739,강원도 정선군 정선읍 봉양리
4838,현대가축병원,,경기도 가평군 가평읍 읍내리
4839,현대가축병원,,전라남도 목포시 석현동
4840,현대가축병원,031-868-5061,경기도 양주시 남면 상수리
4841,현대가축병원,944-7940,경상남도 거창군 거창읍 대동리
4842,현대동물병원,031-293-0285,경기도 수원시 권선구 고색동
4843,현대동물병원,373-5293,광주광역시 서구 화정동
4844,현대동물병원,865-5393,경기도 동두천시 생연동
4845,현대동물병원,,경기도 고양시 일산서구 일산동
4846,현대동물병원,,경기도 하남시 신장동
4847,현대동물병원,,경상북도 청도군 청도읍 고수리
4848,현대동물병원,,경상북도 구미시 사곡동
4849,현대동물병원,246-7582,부산광역시 사하구 다대동
4850,현대동물병원,,충청북도 옥천군 옥천읍 금구리
4851,현대동물병원,356-8575,충청남도 당진시 우두동
4852,현대동물병원,055-224-2214,경상남도 창원시 마산합포구 해운동
4853,현대동물병원,031-852-3119,경기도 의정부시 용현동
4854,현대동물병원,032-521-6578,인천광역시 부평구 부평동
4855,현대동물병원,,전라남도 고흥군 고흥읍 서문리
4856,현대동물병원,328-8440,경기도 부천시 상동
4857,현대동물병원,,경상북도 성주군 성주읍 성산리
4858,현대동물병원,064-733-8250,제주특별자치도 서귀포시 동홍동
4859,현대동물병원,291-7218,전라북도 익산시 마동
4860,현대동물병원,033-256-2744,강원도 춘천시 후평동
4861,현대동물병원,054-763-8575,경상북도 경주시 안강읍 산대리
4862,현대동물병원,473-2255,대구광역시 남구 봉덕동
4863,현대동물병원,043-851-3040,충청북도 충주시 연수동
4864,현대동물병원,,전라남도 장성군 장성읍 영천리
4865,현대동물병원,748-5426,경상남도 진주시 인사동
4866,현대동물병원,257-3669,울산광역시 남구 야음동
4867,현대동물병원,285-6334,경기도 용인시 기흥구 상갈동
4868,현대동물병원,043-851-3040,충청북도 충주시 교현동
4869,현대동물병원,755-4765,부산광역시 연제구 연산동
4870,현대동물병원,,경상남도 하동군 옥종면 청룡리
4871,현대동물병원,541-9488,경기도 포천시 소흘읍 송우리
4872,현대동물병원,,충청북도 음성군 금왕읍 무극리
4873,현대동물병원,032-885-7578,인천광역시 중구 신흥동3가
4874,현대동물병원,055-748-5426,경상남도 진주시 인사동
4875,현대동물병원,061-864-6888,전라남도 장흥군 장흥읍 건산리
4876,현대동물병원,,전라남도 강진군 강진읍 남성리
4877,현대동물병원,,경기도 화성시 남양동
4878,현대동물병원,054-554-8233,경상북도 문경시 흥덕동
4879,현대동물병원,,경상남도 사천시 정동면 예수리
4880,현대동물병원,,경상남도 마산시 내서읍 호계리
4881,현대동물병원,011-622-9666,전라남도 보성군 보성읍 보성리
4882,현대동물병원(출장진료전문병원),,강원도 고성군 간성읍 신안리
4883,현대동물병원(출장진료전문병원),055-963-4569,경상남도 함양군 함양읍 교산리
4884,현대동물의료센터,636-3662,경상남도 거제시 장평동
4885,현대수산동물병원,055-643-0114,경상남도 통영시 정량동
4886,현대종합동물병원,02-2212-7596,서울특별시 동대문구 장안동
4887,현대종합동물병원,488-3703,
4888,현대종합동물병원,999-9110,서울특별시 강북구 수유동
4889,현대종합동물병원,033-763-7509,강원도 원주시 지정면 가곡리
4890,현대종합동물병원,,경기도 김포시 북변동
4891,현대종합동물병원,3491-8000,서울특별시 도봉구 방학동
4892,현동물병원,,제주특별자치도 제주시 한림읍 금악리
4893,현동물병원,,전라북도 임실군 임실읍 이도리
4894,현동물병원,0622227585,광주광역시 동구 학동
4895,현리동물병원,,경기도 가평군 조종면 현리
4896,현클리닉,064-764-0799,제주특별자치도 서귀포시 신효동
4897,현풍동물병원,614-3570,대구광역시 달성군 유가읍 봉리
4898,현화동물병원,686-7582,경기도 평택시 안중읍 현화리
4899,협동,,경상북도 의성군 안계면 용기리
4900,협동동물병원,,충청남도 예산군 예산읍 예산리
4901,협동동물병원,,경기도 화성시 봉담읍 동화리
4902,협동동물병원,031-761-2259,경기도 광주시 역동
4903,협성동물병원,"237-3319, 010-5487-3319",충청북도 청주시 상당구 남일면 효촌리
4904,협성동물병원,237-3319,충청북도 청원군 남일면 효촌리
4905,협신가축병원,011-325-3816,경기도 이천시 중리동
4906,형곡동물병원,054-452-9393,경상북도 구미시 형곡동
4907,형동물병원(출장전문),,전라남도 나주시 봉황면 장성리
4908,형제동물병원,02-889-0575,서울특별시 관악구 봉천동
4909,형제동물병원,031-446-7575,경기도 안양시 만안구 안양동
4910,형제동물병원,,경상남도 함양군 함양읍 백연리
4911,혜민동물병원,02-454-8275,서울특별시 강남구 삼성동
4912,혜성동물병원,031-833-1722,경기도 연천군 전곡읍 전곡리
4913,혜성동물병원,353-1632,경상남도 밀양시 내이동
4914,혜수애견병원,031-848-2430,경기도 의정부시 의정부동
4915,혜원동물병원,439-8300,서울특별시 중랑구 면목동
4916,혜인종합 동물병원,2645-1475,서울특별시 양천구 목동
4917,혜인종합동물병원,033-766-1475,강원도 원주시 단구동
4918,호 동물병원,988-6543,서울특별시 강북구 미아동
4919,호계동물병원,052-265-8275,울산광역시 북구 신천동
4920,호남 동물병원,653-0454,전라북도 순창군 순창읍 순화리
4921,호남가축병원,433-7742,전라북도 진안군 부귀면 신정리
4922,호남동물병원,783-0028,전라남도 구례군 구례읍 봉남리
4923,호남동물병원,,전라남도 보성군 벌교읍 벌교리
4924,호남동물병원,,전라남도 고흥군 고흥읍 남계리
4925,호담동물병원,915-5301,서울특별시 성북구 하월곡동
4926,호명동물병원,,경상북도 예천군 호명면 산합리
4927,호박동물병원,636-1114,강원도 속초시 청호동
4928,호수동물병원,413-7514,서울특별시 송파구 송파동
4929,호수동물병원,,전라남도 순천시 왕지동
4930,호수동물병원,,경기도 고양시 일산서구 주엽동
